Time (s)   V_cell (kV)              I_cell (kA)              
 1.39475E-08   6.10208E+00   1.21996E-01
 1.39725E-08   6.10153E+00   1.21989E-01
 1.39975E-08   6.10098E+00   1.21982E-01
 1.40225E-08   6.10043E+00   1.21975E-01
 1.40475E-08   6.09988E+00   1.21967E-01
 1.40725E-08   6.09933E+00   1.21959E-01
 1.40975E-08   6.09879E+00   1.21951E-01
 1.41225E-08   6.09825E+00   1.21942E-01
 1.41475E-08   6.09772E+00   1.21934E-01
 1.41725E-08   6.09718E+00   1.21925E-01
 1.41975E-08   6.09665E+00   1.21916E-01
 1.42225E-08   6.09613E+00   1.21907E-01
 1.42475E-08   6.09560E+00   1.21898E-01
 1.42725E-08   6.09508E+00   1.21889E-01
 1.42975E-08   6.09456E+00   1.21880E-01
 1.43225E-08   6.09405E+00   1.21871E-01
 1.43475E-08   6.09353E+00   1.21861E-01
 1.43725E-08   6.09302E+00   1.21852E-01
 1.43975E-08   6.09252E+00   1.21843E-01
 1.44225E-08   6.09201E+00   1.21833E-01
 1.44475E-08   6.09151E+00   1.21824E-01
 1.44725E-08   6.09101E+00   1.21815E-01
 1.44975E-08   6.09052E+00   1.21805E-01
 1.45225E-08   6.09002E+00   1.21796E-01
 1.45475E-08   6.08953E+00   1.21786E-01
 1.45725E-08   6.08904E+00   1.21777E-01
 1.45975E-08   6.08856E+00   1.21768E-01
 1.46225E-08   6.08807E+00   1.21758E-01
 1.46475E-08   6.08759E+00   1.21749E-01
 1.46725E-08   6.08711E+00   1.21740E-01
 1.46975E-08   6.08664E+00   1.21731E-01
 1.47225E-08   6.08617E+00   1.21721E-01
 1.47475E-08   6.08570E+00   1.21712E-01
 1.47725E-08   6.08523E+00   1.21703E-01
 1.47975E-08   6.08477E+00   1.21694E-01
 1.48225E-08   6.08430E+00   1.21685E-01
 1.48475E-08   6.08384E+00   1.21676E-01
 1.48725E-08   6.08339E+00   1.21667E-01
 1.48975E-08   6.08293E+00   1.21658E-01
 1.49225E-08   6.08248E+00   1.21649E-01
 1.49475E-08   6.08203E+00   1.21640E-01
 1.49725E-08   6.08158E+00   1.21631E-01
 1.49975E-08   6.08114E+00   1.21622E-01
 1.50225E-08   6.08070E+00   1.21613E-01
 1.50475E-08   6.08026E+00   1.21605E-01
 1.50725E-08   6.07982E+00   1.21596E-01
 1.50975E-08   6.07938E+00   1.21587E-01
 1.51225E-08   6.07895E+00   1.21579E-01
 1.51475E-08   6.07852E+00   1.21570E-01
 1.51725E-08   6.07809E+00   1.21561E-01
 1.51975E-08   6.07767E+00   1.21553E-01
 1.52225E-08   6.07724E+00   1.21545E-01
 1.52475E-08   6.07682E+00   1.21536E-01
 1.52725E-08   6.07640E+00   1.21528E-01
 1.52975E-08   6.07599E+00   1.21520E-01
 1.53225E-08   6.07557E+00   1.21511E-01
 1.53475E-08   6.07516E+00   1.21503E-01
 1.53725E-08   6.07475E+00   1.21495E-01
 1.53975E-08   6.07435E+00   1.21487E-01
 1.54225E-08   6.07394E+00   1.21479E-01
 1.54475E-08   6.07354E+00   1.21471E-01
 1.54725E-08   6.07314E+00   1.21463E-01
 1.54975E-08   6.07274E+00   1.21455E-01
 1.55225E-08   6.07234E+00   1.21447E-01
 1.55475E-08   6.07195E+00   1.21439E-01
 1.55725E-08   6.07156E+00   1.21431E-01
 1.55975E-08   6.07117E+00   1.21423E-01
 1.56225E-08   6.07078E+00   1.21416E-01
 1.56475E-08   6.07039E+00   1.21408E-01
 1.56725E-08   6.07001E+00   1.21400E-01
 1.56975E-08   6.06963E+00   1.21393E-01
 1.57225E-08   6.06925E+00   1.21385E-01
 1.57475E-08   6.06887E+00   1.21377E-01
 1.57725E-08   6.06850E+00   1.21370E-01
 1.57975E-08   6.06812E+00   1.21362E-01
 1.58225E-08   6.06775E+00   1.21355E-01
 1.58475E-08   6.06739E+00   1.21348E-01
 1.58725E-08   6.06702E+00   1.21340E-01
 1.58975E-08   6.06665E+00   1.21333E-01
 1.59225E-08   6.06629E+00   1.21326E-01
 1.59475E-08   6.06593E+00   1.21319E-01
 1.59725E-08   6.06557E+00   1.21311E-01
 1.59975E-08   6.06521E+00   1.21304E-01
 1.60225E-08   6.06486E+00   1.21297E-01
 1.60475E-08   6.06451E+00   1.21290E-01
 1.60725E-08   6.06416E+00   1.21283E-01
 1.60975E-08   6.06381E+00   1.21276E-01
 1.61225E-08   6.06346E+00   1.21269E-01
 1.61475E-08   6.06312E+00   1.21262E-01
 1.61725E-08   6.06277E+00   1.21255E-01
 1.61975E-08   6.06243E+00   1.21249E-01
 1.62225E-08   6.06209E+00   1.21242E-01
 1.62475E-08   6.06175E+00   1.21235E-01
 1.62725E-08   6.06142E+00   1.21228E-01
 1.62975E-08   6.06108E+00   1.21222E-01
 1.63225E-08   6.06075E+00   1.21215E-01
 1.63475E-08   6.06042E+00   1.21208E-01
 1.63725E-08   6.06009E+00   1.21202E-01
 1.63975E-08   6.05976E+00   1.21195E-01
 1.64225E-08   6.05944E+00   1.21189E-01
 1.64475E-08   6.05911E+00   1.21182E-01
 1.64725E-08   6.05879E+00   1.21176E-01
 1.64975E-08   6.05847E+00   1.21169E-01
 1.65225E-08   6.05816E+00   1.21163E-01
 1.65475E-08   6.05784E+00   1.21157E-01
 1.65725E-08   6.05752E+00   1.21150E-01
 1.65975E-08   6.05721E+00   1.21144E-01
 1.66225E-08   6.05690E+00   1.21138E-01
 1.66475E-08   6.05659E+00   1.21132E-01
 1.66725E-08   6.05629E+00   1.21126E-01
 1.66975E-08   6.05598E+00   1.21120E-01
 1.67225E-08   6.05568E+00   1.21114E-01
 1.67475E-08   6.05537E+00   1.21107E-01
 1.67725E-08   6.05507E+00   1.21101E-01
 1.67975E-08   6.05477E+00   1.21095E-01
 1.68225E-08   6.05447E+00   1.21089E-01
 1.68475E-08   6.05418E+00   1.21084E-01
 1.68725E-08   6.05388E+00   1.21078E-01
 1.68975E-08   6.05359E+00   1.21072E-01
 1.69225E-08   6.05330E+00   1.21066E-01
 1.69475E-08   6.05301E+00   1.21060E-01
 1.69725E-08   6.05272E+00   1.21054E-01
 1.69975E-08   6.05244E+00   1.21049E-01
 1.70225E-08   6.05215E+00   1.21043E-01
 1.70475E-08   6.05187E+00   1.21037E-01
 1.70725E-08   6.05158E+00   1.21032E-01
 1.70975E-08   6.05130E+00   1.21026E-01
 1.71225E-08   6.05103E+00   1.21021E-01
 1.71475E-08   6.05075E+00   1.21015E-01
 1.71725E-08   6.05047E+00   1.21009E-01
 1.71975E-08   6.05020E+00   1.21004E-01
 1.72225E-08   6.04993E+00   1.20999E-01
 1.72475E-08   6.04966E+00   1.20993E-01
 1.72725E-08   6.04939E+00   1.20988E-01
 1.72975E-08   6.04912E+00   1.20982E-01
 1.73225E-08   6.04885E+00   1.20977E-01
 1.73475E-08   6.04859E+00   1.20972E-01
 1.73725E-08   6.04832E+00   1.20966E-01
 1.73975E-08   6.04806E+00   1.20961E-01
 1.74225E-08   6.04780E+00   1.20956E-01
 1.74475E-08   6.04754E+00   1.20951E-01
 1.74725E-08   6.04728E+00   1.20946E-01
 1.74975E-08   6.04703E+00   1.20941E-01
 1.75225E-08   6.04677E+00   1.20935E-01
 1.75475E-08   6.04652E+00   1.20930E-01
 1.75725E-08   6.04627E+00   1.20925E-01
 1.75975E-08   6.04601E+00   1.20920E-01
 1.76225E-08   6.04576E+00   1.20915E-01
 1.76475E-08   6.04552E+00   1.20910E-01
 1.76725E-08   6.04527E+00   1.20905E-01
 1.76975E-08   6.04502E+00   1.20900E-01
 1.77225E-08   6.04478E+00   1.20896E-01
 1.77475E-08   6.04454E+00   1.20891E-01
 1.77725E-08   6.04430E+00   1.20886E-01
 1.77975E-08   6.04406E+00   1.20881E-01
 1.78225E-08   6.04382E+00   1.20876E-01
 1.78475E-08   6.04358E+00   1.20872E-01
 1.78725E-08   6.04334E+00   1.20867E-01
 1.78975E-08   6.04311E+00   1.20862E-01
 1.79225E-08   6.04287E+00   1.20857E-01
 1.79475E-08   6.04264E+00   1.20853E-01
 1.79725E-08   6.04241E+00   1.20848E-01
 1.79975E-08   6.04218E+00   1.20844E-01
 1.80225E-08   6.04195E+00   1.20839E-01
 1.80475E-08   6.04173E+00   1.20835E-01
 1.80725E-08   6.04150E+00   1.20830E-01
 1.80975E-08   6.04128E+00   1.20826E-01
 1.81225E-08   6.04105E+00   1.20821E-01
 1.81475E-08   6.04083E+00   1.20817E-01
 1.81725E-08   6.04061E+00   1.20812E-01
 1.81975E-08   6.04039E+00   1.20808E-01
 1.82225E-08   6.04017E+00   1.20803E-01
 1.82475E-08   6.03995E+00   1.20799E-01
 1.82725E-08   6.03974E+00   1.20795E-01
 1.82975E-08   6.03952E+00   1.20790E-01
 1.83225E-08   6.03931E+00   1.20786E-01
 1.83475E-08   6.03910E+00   1.20782E-01
 1.83725E-08   6.03889E+00   1.20778E-01
 1.83975E-08   6.03868E+00   1.20774E-01
 1.84225E-08   6.03847E+00   1.20769E-01
 1.84475E-08   6.03826E+00   1.20765E-01
 1.84725E-08   6.03805E+00   1.20761E-01
 1.84975E-08   6.03785E+00   1.20757E-01
 1.85225E-08   6.03764E+00   1.20753E-01
 1.85475E-08   6.03744E+00   1.20749E-01
 1.85725E-08   6.03723E+00   1.20745E-01
 1.85975E-08   6.03703E+00   1.20741E-01
 1.86225E-08   6.03683E+00   1.20737E-01
 1.86475E-08   6.03663E+00   1.20733E-01
 1.86725E-08   6.03643E+00   1.20729E-01
 1.86975E-08   6.03624E+00   1.20725E-01
 1.87225E-08   6.03604E+00   1.20721E-01
 1.87475E-08   6.03585E+00   1.20717E-01
 1.87725E-08   6.03565E+00   1.20713E-01
 1.87975E-08   6.03546E+00   1.20709E-01
 1.88225E-08   6.03527E+00   1.20705E-01
 1.88475E-08   6.03507E+00   1.20701E-01
 1.88725E-08   6.03489E+00   1.20698E-01
 1.88975E-08   6.03470E+00   1.20694E-01
 1.89225E-08   6.03451E+00   1.20690E-01
 1.89475E-08   6.03432E+00   1.20686E-01
 1.89725E-08   6.03414E+00   1.20683E-01
 1.89975E-08   6.03395E+00   1.20679E-01
 1.90225E-08   6.03377E+00   1.20675E-01
 1.90475E-08   6.03359E+00   1.20672E-01
 1.90725E-08   6.03341E+00   1.20668E-01
 1.90975E-08   6.03323E+00   1.20665E-01
 1.91225E-08   6.03305E+00   1.20661E-01
 1.91475E-08   6.03287E+00   1.20657E-01
 1.91725E-08   6.03269E+00   1.20654E-01
 1.91975E-08   6.03251E+00   1.20650E-01
 1.92225E-08   6.03234E+00   1.20647E-01
 1.92475E-08   6.03216E+00   1.20643E-01
 1.92725E-08   6.03199E+00   1.20640E-01
 1.92975E-08   6.03182E+00   1.20636E-01
 1.93225E-08   6.03164E+00   1.20633E-01
 1.93475E-08   6.03147E+00   1.20629E-01
 1.93725E-08   6.03130E+00   1.20626E-01
 1.93975E-08   6.03114E+00   1.20623E-01
 1.94225E-08   6.03097E+00   1.20619E-01
 1.94475E-08   6.03080E+00   1.20616E-01
 1.94725E-08   6.03063E+00   1.20613E-01
 1.94975E-08   6.03047E+00   1.20609E-01
 1.95225E-08   6.03030E+00   1.20606E-01
 1.95475E-08   6.03014E+00   1.20603E-01
 1.95725E-08   6.02998E+00   1.20600E-01
 1.95975E-08   6.02982E+00   1.20596E-01
 1.96225E-08   6.02966E+00   1.20593E-01
 1.96475E-08   6.02950E+00   1.20590E-01
 1.96725E-08   6.02934E+00   1.20587E-01
 1.96975E-08   6.02918E+00   1.20584E-01
 1.97225E-08   6.02902E+00   1.20580E-01
 1.97475E-08   6.02887E+00   1.20577E-01
 1.97725E-08   6.02871E+00   1.20574E-01
 1.97975E-08   6.02856E+00   1.20571E-01
 1.98225E-08   6.02840E+00   1.20568E-01
 1.98475E-08   6.02825E+00   1.20565E-01
 1.98725E-08   6.02810E+00   1.20562E-01
 1.98975E-08   6.02795E+00   1.20559E-01
 1.99225E-08   6.02780E+00   1.20556E-01
 1.99475E-08   6.02764E+00   1.20553E-01
 1.99725E-08   6.02750E+00   1.20550E-01
 1.99975E-08   6.02735E+00   1.20547E-01
 2.00225E-08   6.02720E+00   1.20544E-01
 2.00475E-08   6.02706E+00   1.20541E-01
 2.00725E-08   6.02691E+00   1.20538E-01
 2.00975E-08   6.02676E+00   1.20535E-01
 2.01225E-08   6.02662E+00   1.20532E-01
 2.01475E-08   6.02648E+00   1.20530E-01
 2.01725E-08   6.02633E+00   1.20527E-01
 2.01975E-08   6.02619E+00   1.20524E-01
 2.02225E-08   6.02605E+00   1.20521E-01
 2.02475E-08   6.02591E+00   1.20518E-01
 2.02725E-08   6.02577E+00   1.20515E-01
 2.02975E-08   6.02563E+00   1.20513E-01
 2.03225E-08   6.02550E+00   1.20510E-01
 2.03475E-08   6.02536E+00   1.20507E-01
 2.03725E-08   6.02522E+00   1.20504E-01
 2.03975E-08   6.02509E+00   1.20502E-01
 2.04225E-08   6.02495E+00   1.20499E-01
 2.04475E-08   6.02482E+00   1.20496E-01
 2.04725E-08   6.02468E+00   1.20494E-01
 2.04975E-08   6.02455E+00   1.20491E-01
 2.05225E-08   6.02439E+00   1.20488E-01
 2.05475E-08   6.02407E+00   1.20481E-01
 2.05725E-08   6.02341E+00   1.20468E-01
 2.05975E-08   6.02226E+00   1.20445E-01
 2.06225E-08   6.02049E+00   1.20410E-01
 2.06475E-08   6.01800E+00   1.20360E-01
 2.06725E-08   6.01467E+00   1.20293E-01
 2.06975E-08   6.01043E+00   1.20209E-01
 2.07225E-08   6.00519E+00   1.20104E-01
 2.07475E-08   5.99889E+00   1.19978E-01
 2.07725E-08   5.99147E+00   1.19829E-01
 2.07975E-08   5.98288E+00   1.19658E-01
 2.08225E-08   5.97308E+00   1.19462E-01
 2.08475E-08   5.96202E+00   1.19240E-01
 2.08725E-08   5.94968E+00   1.18994E-01
 2.08975E-08   5.93604E+00   1.18721E-01
 2.09225E-08   5.92105E+00   1.18421E-01
 2.09475E-08   5.90472E+00   1.18094E-01
 2.09725E-08   5.88701E+00   1.17740E-01
 2.09975E-08   5.86791E+00   1.17358E-01
 2.10225E-08   5.84745E+00   1.16949E-01
 2.10475E-08   5.82575E+00   1.16515E-01
 2.10725E-08   5.80298E+00   1.16060E-01
 2.10975E-08   5.77927E+00   1.15585E-01
 2.11225E-08   5.75476E+00   1.15095E-01
 2.11475E-08   5.72956E+00   1.14591E-01
 2.11725E-08   5.70377E+00   1.14075E-01
 2.11975E-08   5.67747E+00   1.13549E-01
 2.12225E-08   5.65074E+00   1.13015E-01
 2.12475E-08   5.62365E+00   1.12473E-01
 2.12725E-08   5.59626E+00   1.11925E-01
 2.12975E-08   5.56862E+00   1.11372E-01
 2.13225E-08   5.54079E+00   1.10816E-01
 2.13475E-08   5.51279E+00   1.10256E-01
 2.13725E-08   5.48468E+00   1.09694E-01
 2.13975E-08   5.45647E+00   1.09129E-01
 2.14225E-08   5.42820E+00   1.08564E-01
 2.14475E-08   5.39990E+00   1.07998E-01
 2.14725E-08   5.37158E+00   1.07432E-01
 2.14975E-08   5.34327E+00   1.06865E-01
 2.15225E-08   5.31499E+00   1.06300E-01
 2.15475E-08   5.28674E+00   1.05735E-01
 2.15725E-08   5.25854E+00   1.05171E-01
 2.15975E-08   5.23040E+00   1.04608E-01
 2.16225E-08   5.20234E+00   1.04047E-01
 2.16475E-08   5.17436E+00   1.03487E-01
 2.16725E-08   5.14647E+00   1.02929E-01
 2.16975E-08   5.11868E+00   1.02374E-01
 2.17225E-08   5.09099E+00   1.01820E-01
 2.17475E-08   5.06340E+00   1.01268E-01
 2.17725E-08   5.03593E+00   1.00719E-01
 2.17975E-08   5.00858E+00   1.00172E-01
 2.18225E-08   4.98134E+00   9.96269E-02
 2.18475E-08   4.95423E+00   9.90846E-02
 2.18725E-08   4.92724E+00   9.85448E-02
 2.18975E-08   4.90038E+00   9.80076E-02
 2.19225E-08   4.87365E+00   9.74730E-02
 2.19475E-08   4.84705E+00   9.69409E-02
 2.19725E-08   4.82058E+00   9.64115E-02
 2.19975E-08   4.79424E+00   9.58847E-02
 2.20225E-08   4.76803E+00   9.53606E-02
 2.20475E-08   4.74196E+00   9.48392E-02
 2.20725E-08   4.71602E+00   9.43204E-02
 2.20975E-08   4.69022E+00   9.38043E-02
 2.21225E-08   4.66455E+00   9.32910E-02
 2.21475E-08   4.63901E+00   9.27802E-02
 2.21725E-08   4.61361E+00   9.22723E-02
 2.21975E-08   4.58835E+00   9.17669E-02
 2.22225E-08   4.56322E+00   9.12643E-02
 2.22475E-08   4.53822E+00   9.07644E-02
 2.22725E-08   4.51335E+00   9.02671E-02
 2.22975E-08   4.48862E+00   8.97725E-02
 2.23225E-08   4.46403E+00   8.92805E-02
 2.23475E-08   4.43956E+00   8.87912E-02
 2.23725E-08   4.41523E+00   8.83045E-02
 2.23975E-08   4.39103E+00   8.78205E-02
 2.24225E-08   4.36696E+00   8.73391E-02
 2.24475E-08   4.34302E+00   8.68603E-02
 2.24725E-08   4.31921E+00   8.63841E-02
 2.24975E-08   4.29553E+00   8.59105E-02
 2.25225E-08   4.27198E+00   8.54395E-02
 2.25475E-08   4.24855E+00   8.49710E-02
 2.25725E-08   4.22526E+00   8.45051E-02
 2.25975E-08   4.20209E+00   8.40417E-02
 2.26225E-08   4.17905E+00   8.35809E-02
 2.26475E-08   4.15613E+00   8.31226E-02
 2.26725E-08   4.13334E+00   8.26668E-02
 2.26975E-08   4.11067E+00   8.22134E-02
 2.27225E-08   4.08813E+00   8.17626E-02
 2.27475E-08   4.06571E+00   8.13142E-02
 2.27725E-08   4.04341E+00   8.08683E-02
 2.27975E-08   4.02124E+00   8.04248E-02
 2.28225E-08   3.99919E+00   7.99838E-02
 2.28475E-08   3.97726E+00   7.95451E-02
 2.28725E-08   3.95544E+00   7.91089E-02
 2.28975E-08   3.93375E+00   7.86750E-02
 2.29225E-08   3.91218E+00   7.82435E-02
 2.29475E-08   3.89072E+00   7.78144E-02
 2.29725E-08   3.86938E+00   7.73877E-02
 2.29975E-08   3.84816E+00   7.69633E-02
 2.30225E-08   3.82706E+00   7.65412E-02
 2.30475E-08   3.80607E+00   7.61214E-02
 2.30725E-08   3.78520E+00   7.57039E-02
 2.30975E-08   3.76444E+00   7.52887E-02
 2.31225E-08   3.74379E+00   7.48758E-02
 2.31475E-08   3.72326E+00   7.44652E-02
 2.31725E-08   3.70284E+00   7.40568E-02
 2.31975E-08   3.68253E+00   7.36506E-02
 2.32225E-08   3.66233E+00   7.32467E-02
 2.32475E-08   3.64225E+00   7.28450E-02
 2.32725E-08   3.62227E+00   7.24454E-02
 2.32975E-08   3.60241E+00   7.20481E-02
 2.33225E-08   3.58265E+00   7.16530E-02
 2.33475E-08   3.56300E+00   7.12600E-02
 2.33725E-08   3.54346E+00   7.08692E-02
 2.33975E-08   3.52402E+00   7.04805E-02
 2.34225E-08   3.50470E+00   7.00939E-02
 2.34475E-08   3.48548E+00   6.97095E-02
 2.34725E-08   3.46636E+00   6.93272E-02
 2.34975E-08   3.44735E+00   6.89470E-02
 2.35225E-08   3.42844E+00   6.85688E-02
 2.35475E-08   3.40964E+00   6.81928E-02
 2.35725E-08   3.39094E+00   6.78188E-02
 2.35975E-08   3.37234E+00   6.74468E-02
 2.36225E-08   3.35384E+00   6.70769E-02
 2.36475E-08   3.33545E+00   6.67090E-02
 2.36725E-08   3.31716E+00   6.63431E-02
 2.36975E-08   3.29896E+00   6.59793E-02
 2.37225E-08   3.28087E+00   6.56174E-02
 2.37475E-08   3.26288E+00   6.52575E-02
 2.37725E-08   3.24498E+00   6.48996E-02
 2.37975E-08   3.22718E+00   6.45437E-02
 2.38225E-08   3.20948E+00   6.41897E-02
 2.38475E-08   3.19188E+00   6.38376E-02
 2.38725E-08   3.17438E+00   6.34875E-02
 2.38975E-08   3.15697E+00   6.31393E-02
 2.39225E-08   3.13965E+00   6.27930E-02
 2.39475E-08   3.12243E+00   6.24486E-02
 2.39725E-08   3.10531E+00   6.21061E-02
 2.39975E-08   3.08827E+00   6.17655E-02
 2.40225E-08   3.07134E+00   6.14267E-02
 2.40475E-08   3.05449E+00   6.10899E-02
 2.40725E-08   3.03774E+00   6.07548E-02
 2.40975E-08   3.02108E+00   6.04216E-02
 2.41225E-08   3.00451E+00   6.00902E-02
 2.41475E-08   2.98803E+00   5.97606E-02
 2.41725E-08   2.97164E+00   5.94329E-02
 2.41975E-08   2.95535E+00   5.91069E-02
 2.42225E-08   2.93914E+00   5.87828E-02
 2.42475E-08   2.92302E+00   5.84604E-02
 2.42725E-08   2.90699E+00   5.81397E-02
 2.42975E-08   2.89104E+00   5.78209E-02
 2.43225E-08   2.87519E+00   5.75038E-02
 2.43475E-08   2.85942E+00   5.71884E-02
 2.43725E-08   2.84374E+00   5.68747E-02
 2.43975E-08   2.82814E+00   5.65628E-02
 2.44225E-08   2.81263E+00   5.62526E-02
 2.44475E-08   2.79720E+00   5.59440E-02
 2.44725E-08   2.78186E+00   5.56372E-02
 2.44975E-08   2.76660E+00   5.53321E-02
 2.45225E-08   2.75143E+00   5.50286E-02
 2.45475E-08   2.73634E+00   5.47268E-02
 2.45725E-08   2.72133E+00   5.44266E-02
 2.45975E-08   2.70641E+00   5.41281E-02
 2.46225E-08   2.69156E+00   5.38313E-02
 2.46475E-08   2.67680E+00   5.35360E-02
 2.46725E-08   2.66212E+00   5.32424E-02
 2.46975E-08   2.64752E+00   5.29504E-02
 2.47225E-08   2.63300E+00   5.26600E-02
 2.47475E-08   2.61856E+00   5.23712E-02
 2.47725E-08   2.60420E+00   5.20839E-02
 2.47975E-08   2.58991E+00   5.17983E-02
 2.48225E-08   2.57571E+00   5.15142E-02
 2.48475E-08   2.56158E+00   5.12317E-02
 2.48725E-08   2.54753E+00   5.09507E-02
 2.48975E-08   2.53356E+00   5.06712E-02
 2.49225E-08   2.51967E+00   5.03933E-02
 2.49475E-08   2.50585E+00   5.01170E-02
 2.49725E-08   2.49210E+00   4.98421E-02
 2.49975E-08   2.47844E+00   4.95687E-02
 2.50225E-08   2.46484E+00   4.92969E-02
 2.50475E-08   2.45133E+00   4.90265E-02
 2.50725E-08   2.43788E+00   4.87576E-02
 2.50975E-08   2.42451E+00   4.84902E-02
 2.51225E-08   2.41121E+00   4.82242E-02
 2.51475E-08   2.39799E+00   4.79598E-02
 2.51725E-08   2.38484E+00   4.76967E-02
 2.51975E-08   2.37176E+00   4.74351E-02
 2.52225E-08   2.35875E+00   4.71750E-02
 2.52475E-08   2.34581E+00   4.69162E-02
 2.52725E-08   2.33295E+00   4.66589E-02
 2.52975E-08   2.32015E+00   4.64030E-02
 2.53225E-08   2.30743E+00   4.61485E-02
 2.53475E-08   2.29477E+00   4.58954E-02
 2.53725E-08   2.28219E+00   4.56437E-02
 2.53975E-08   2.26967E+00   4.53934E-02
 2.54225E-08   2.25722E+00   4.51444E-02
 2.54475E-08   2.24484E+00   4.48968E-02
 2.54725E-08   2.23253E+00   4.46506E-02
 2.54975E-08   2.22029E+00   4.44057E-02
 2.55225E-08   2.20811E+00   4.41622E-02
 2.55475E-08   2.19600E+00   4.39200E-02
 2.55725E-08   2.18395E+00   4.36791E-02
 2.55975E-08   2.17198E+00   4.34395E-02
 2.56225E-08   2.16006E+00   4.32013E-02
 2.56475E-08   2.14822E+00   4.29643E-02
 2.56725E-08   2.13644E+00   4.27287E-02
 2.56975E-08   2.12472E+00   4.24944E-02
 2.57225E-08   2.11307E+00   4.22613E-02
 2.57475E-08   2.10148E+00   4.20295E-02
 2.57725E-08   2.08995E+00   4.17990E-02
 2.57975E-08   2.07849E+00   4.15698E-02
 2.58225E-08   2.06709E+00   4.13418E-02
 2.58475E-08   2.05575E+00   4.11150E-02
 2.58725E-08   2.04448E+00   4.08895E-02
 2.58975E-08   2.03326E+00   4.06653E-02
 2.59225E-08   2.02211E+00   4.04422E-02
 2.59475E-08   2.01102E+00   4.02204E-02
 2.59725E-08   1.99999E+00   3.99998E-02
 2.59975E-08   1.98902E+00   3.97805E-02
 2.60225E-08   1.97811E+00   3.95623E-02
 2.60475E-08   1.96727E+00   3.93453E-02
 2.60725E-08   1.95648E+00   3.91295E-02
 2.60975E-08   1.94575E+00   3.89149E-02
 2.61225E-08   1.93507E+00   3.87015E-02
 2.61475E-08   1.92446E+00   3.84892E-02
 2.61725E-08   1.91391E+00   3.82781E-02
 2.61975E-08   1.90341E+00   3.80682E-02
 2.62225E-08   1.89297E+00   3.78594E-02
 2.62475E-08   1.88259E+00   3.76518E-02
 2.62725E-08   1.87226E+00   3.74453E-02
 2.62975E-08   1.86200E+00   3.72399E-02
 2.63225E-08   1.85178E+00   3.70357E-02
 2.63475E-08   1.84163E+00   3.68325E-02
 2.63725E-08   1.83153E+00   3.66305E-02
 2.63975E-08   1.82148E+00   3.64296E-02
 2.64225E-08   1.81149E+00   3.62298E-02
 2.64475E-08   1.80156E+00   3.60311E-02
 2.64725E-08   1.79168E+00   3.58335E-02
 2.64975E-08   1.78185E+00   3.56370E-02
 2.65225E-08   1.77208E+00   3.54415E-02
 2.65475E-08   1.76236E+00   3.52471E-02
 2.65725E-08   1.75269E+00   3.50538E-02
 2.65975E-08   1.74308E+00   3.48616E-02
 2.66225E-08   1.73352E+00   3.46704E-02
 2.66475E-08   1.72401E+00   3.44802E-02
 2.66725E-08   1.71456E+00   3.42911E-02
 2.66975E-08   1.70515E+00   3.41031E-02
 2.67225E-08   1.69580E+00   3.39160E-02
 2.67475E-08   1.68650E+00   3.37300E-02
 2.67725E-08   1.67725E+00   3.35450E-02
 2.67975E-08   1.66805E+00   3.33610E-02
 2.68225E-08   1.65890E+00   3.31781E-02
 2.68475E-08   1.64980E+00   3.29961E-02
 2.68725E-08   1.64076E+00   3.28151E-02
 2.68975E-08   1.63176E+00   3.26351E-02
 2.69225E-08   1.62281E+00   3.24562E-02
 2.69475E-08   1.61391E+00   3.22782E-02
 2.69725E-08   1.60506E+00   3.21011E-02
 2.69975E-08   1.59625E+00   3.19251E-02
 2.70225E-08   1.58750E+00   3.17500E-02
 2.70475E-08   1.57879E+00   3.15758E-02
 2.70725E-08   1.57013E+00   3.14027E-02
 2.70975E-08   1.56152E+00   3.12304E-02
 2.71225E-08   1.55296E+00   3.10591E-02
 2.71475E-08   1.54444E+00   3.08888E-02
 2.71725E-08   1.53597E+00   3.07194E-02
 2.71975E-08   1.52755E+00   3.05509E-02
 2.72225E-08   1.51917E+00   3.03834E-02
 2.72475E-08   1.51084E+00   3.02167E-02
 2.72725E-08   1.50255E+00   3.00510E-02
 2.72975E-08   1.49431E+00   2.98862E-02
 2.73225E-08   1.48611E+00   2.97223E-02
 2.73475E-08   1.47796E+00   2.95593E-02
 2.73725E-08   1.46986E+00   2.93971E-02
 2.73975E-08   1.46180E+00   2.92359E-02
 2.74225E-08   1.45378E+00   2.90756E-02
 2.74475E-08   1.44581E+00   2.89161E-02
 2.74725E-08   1.43788E+00   2.87575E-02
 2.74975E-08   1.42999E+00   2.85998E-02
 2.75225E-08   1.42215E+00   2.84429E-02
 2.75475E-08   1.41435E+00   2.82869E-02
 2.75725E-08   1.40659E+00   2.81318E-02
 2.75975E-08   1.39888E+00   2.79775E-02
 2.76225E-08   1.39120E+00   2.78241E-02
 2.76475E-08   1.38357E+00   2.76715E-02
 2.76725E-08   1.37599E+00   2.75197E-02
 2.76975E-08   1.36844E+00   2.73688E-02
 2.77225E-08   1.36093E+00   2.72187E-02
 2.77475E-08   1.35347E+00   2.70694E-02
 2.77725E-08   1.34605E+00   2.69209E-02
 2.77975E-08   1.33866E+00   2.67733E-02
 2.78225E-08   1.33132E+00   2.66265E-02
 2.78475E-08   1.32402E+00   2.64804E-02
 2.78725E-08   1.31676E+00   2.63352E-02
 2.78975E-08   1.30954E+00   2.61908E-02
