Time (s)   V_cell (kV)              I_cell (kA)              
 1.38475E-08   4.97072E+00   2.48188E-01
 1.38725E-08   4.95599E+00   2.47485E-01
 1.38975E-08   4.94139E+00   2.46786E-01
 1.39225E-08   4.92693E+00   2.46091E-01
 1.39475E-08   4.91260E+00   2.45399E-01
 1.39725E-08   4.89840E+00   2.44712E-01
 1.39975E-08   4.88434E+00   2.44029E-01
 1.40225E-08   4.87041E+00   2.43351E-01
 1.40475E-08   4.85661E+00   2.42678E-01
 1.40725E-08   4.84294E+00   2.42009E-01
 1.40975E-08   4.82940E+00   2.41346E-01
 1.41225E-08   4.81599E+00   2.40687E-01
 1.41475E-08   4.80271E+00   2.40034E-01
 1.41725E-08   4.78955E+00   2.39386E-01
 1.41975E-08   4.77652E+00   2.38743E-01
 1.42225E-08   4.76360E+00   2.38106E-01
 1.42475E-08   4.75081E+00   2.37473E-01
 1.42725E-08   4.73815E+00   2.36847E-01
 1.42975E-08   4.72560E+00   2.36225E-01
 1.43225E-08   4.71317E+00   2.35609E-01
 1.43475E-08   4.70087E+00   2.34999E-01
 1.43725E-08   4.68868E+00   2.34394E-01
 1.43975E-08   4.67660E+00   2.33794E-01
 1.44225E-08   4.66464E+00   2.33199E-01
 1.44475E-08   4.65279E+00   2.32610E-01
 1.44725E-08   4.64106E+00   2.32026E-01
 1.44975E-08   4.62944E+00   2.31448E-01
 1.45225E-08   4.61793E+00   2.30875E-01
 1.45475E-08   4.60653E+00   2.30307E-01
 1.45725E-08   4.59524E+00   2.29744E-01
 1.45975E-08   4.58406E+00   2.29187E-01
 1.46225E-08   4.57299E+00   2.28635E-01
 1.46475E-08   4.56202E+00   2.28088E-01
 1.46725E-08   4.55116E+00   2.27546E-01
 1.46975E-08   4.54040E+00   2.27009E-01
 1.47225E-08   4.52974E+00   2.26477E-01
 1.47475E-08   4.51919E+00   2.25951E-01
 1.47725E-08   4.50873E+00   2.25429E-01
 1.47975E-08   4.49838E+00   2.24912E-01
 1.48225E-08   4.48813E+00   2.24400E-01
 1.48475E-08   4.47797E+00   2.23893E-01
 1.48725E-08   4.46792E+00   2.23391E-01
 1.48975E-08   4.45796E+00   2.22893E-01
 1.49225E-08   4.44809E+00   2.22400E-01
 1.49475E-08   4.43832E+00   2.21912E-01
 1.49725E-08   4.42864E+00   2.21429E-01
 1.49975E-08   4.41905E+00   2.20950E-01
 1.50225E-08   4.40956E+00   2.20475E-01
 1.50475E-08   4.40015E+00   2.20005E-01
 1.50725E-08   4.39083E+00   2.19539E-01
 1.50975E-08   4.38161E+00   2.19078E-01
 1.51225E-08   4.37247E+00   2.18622E-01
 1.51475E-08   4.36342E+00   2.18169E-01
 1.51725E-08   4.35445E+00   2.17721E-01
 1.51975E-08   4.34558E+00   2.17277E-01
 1.52225E-08   4.33678E+00   2.16838E-01
 1.52475E-08   4.32807E+00   2.16403E-01
 1.52725E-08   4.31945E+00   2.15971E-01
 1.52975E-08   4.31091E+00   2.15544E-01
 1.53225E-08   4.30245E+00   2.15121E-01
 1.53475E-08   4.29407E+00   2.14703E-01
 1.53725E-08   4.28577E+00   2.14288E-01
 1.53975E-08   4.27755E+00   2.13877E-01
 1.54225E-08   4.26941E+00   2.13470E-01
 1.54475E-08   4.26134E+00   2.13067E-01
 1.54725E-08   4.25336E+00   2.12668E-01
 1.54975E-08   4.24545E+00   2.12272E-01
 1.55225E-08   4.23762E+00   2.11880E-01
 1.55475E-08   4.22986E+00   2.11493E-01
 1.55725E-08   4.22218E+00   2.11108E-01
 1.55975E-08   4.21456E+00   2.10728E-01
 1.56225E-08   4.20703E+00   2.10351E-01
 1.56475E-08   4.19956E+00   2.09978E-01
 1.56725E-08   4.19217E+00   2.09608E-01
 1.56975E-08   4.18485E+00   2.09242E-01
 1.57225E-08   4.17760E+00   2.08880E-01
 1.57475E-08   4.17042E+00   2.08521E-01
 1.57725E-08   4.16330E+00   2.08165E-01
 1.57975E-08   4.15626E+00   2.07813E-01
 1.58225E-08   4.14928E+00   2.07464E-01
 1.58475E-08   4.14237E+00   2.07118E-01
 1.58725E-08   4.13552E+00   2.06776E-01
 1.58975E-08   4.12874E+00   2.06437E-01
 1.59225E-08   4.12203E+00   2.06101E-01
 1.59475E-08   4.11538E+00   2.05769E-01
 1.59725E-08   4.10879E+00   2.05440E-01
 1.59975E-08   4.10227E+00   2.05113E-01
 1.60225E-08   4.09581E+00   2.04790E-01
 1.60475E-08   4.08941E+00   2.04471E-01
 1.60725E-08   4.08308E+00   2.04154E-01
 1.60975E-08   4.07680E+00   2.03840E-01
 1.61225E-08   4.07058E+00   2.03529E-01
 1.61475E-08   4.06443E+00   2.03221E-01
 1.61725E-08   4.05833E+00   2.02916E-01
 1.61975E-08   4.05229E+00   2.02614E-01
 1.62225E-08   4.04631E+00   2.02315E-01
 1.62475E-08   4.04038E+00   2.02019E-01
 1.62725E-08   4.03452E+00   2.01726E-01
 1.62975E-08   4.02871E+00   2.01435E-01
 1.63225E-08   4.02295E+00   2.01148E-01
 1.63475E-08   4.01725E+00   2.00863E-01
 1.63725E-08   4.01161E+00   2.00580E-01
 1.63975E-08   4.00601E+00   2.00301E-01
 1.64225E-08   4.00048E+00   2.00024E-01
 1.64475E-08   3.99499E+00   1.99750E-01
 1.64725E-08   3.98956E+00   1.99478E-01
 1.64975E-08   3.98418E+00   1.99209E-01
 1.65225E-08   3.97885E+00   1.98943E-01
 1.65475E-08   3.97358E+00   1.98679E-01
 1.65725E-08   3.96835E+00   1.98417E-01
 1.65975E-08   3.96317E+00   1.98159E-01
 1.66225E-08   3.95805E+00   1.97902E-01
 1.66475E-08   3.95297E+00   1.97648E-01
 1.66725E-08   3.94794E+00   1.97397E-01
 1.66975E-08   3.94296E+00   1.97148E-01
 1.67225E-08   3.93802E+00   1.96901E-01
 1.67475E-08   3.93314E+00   1.96657E-01
 1.67725E-08   3.92830E+00   1.96415E-01
 1.67975E-08   3.92351E+00   1.96175E-01
 1.68225E-08   3.91876E+00   1.95938E-01
 1.68475E-08   3.91406E+00   1.95703E-01
 1.68725E-08   3.90940E+00   1.95470E-01
 1.68975E-08   3.90479E+00   1.95240E-01
 1.69225E-08   3.90023E+00   1.95011E-01
 1.69475E-08   3.89570E+00   1.94785E-01
 1.69725E-08   3.89122E+00   1.94561E-01
 1.69975E-08   3.88679E+00   1.94339E-01
 1.70225E-08   3.88239E+00   1.94120E-01
 1.70475E-08   3.87804E+00   1.93902E-01
 1.70725E-08   3.87373E+00   1.93686E-01
 1.70975E-08   3.86946E+00   1.93473E-01
 1.71225E-08   3.86523E+00   1.93262E-01
 1.71475E-08   3.86104E+00   1.93052E-01
 1.71725E-08   3.85690E+00   1.92845E-01
 1.71975E-08   3.85279E+00   1.92639E-01
 1.72225E-08   3.84872E+00   1.92436E-01
 1.72475E-08   3.84469E+00   1.92235E-01
 1.72725E-08   3.84070E+00   1.92035E-01
 1.72975E-08   3.83675E+00   1.91837E-01
 1.73225E-08   3.83283E+00   1.91642E-01
 1.73475E-08   3.82896E+00   1.91448E-01
 1.73725E-08   3.82512E+00   1.91256E-01
 1.73975E-08   3.82131E+00   1.91066E-01
 1.74225E-08   3.81755E+00   1.90877E-01
 1.74475E-08   3.81382E+00   1.90691E-01
 1.74725E-08   3.81012E+00   1.90506E-01
 1.74975E-08   3.80646E+00   1.90323E-01
 1.75225E-08   3.80284E+00   1.90142E-01
 1.75475E-08   3.79925E+00   1.89962E-01
 1.75725E-08   3.79569E+00   1.89785E-01
 1.75975E-08   3.79217E+00   1.89609E-01
 1.76225E-08   3.78868E+00   1.89434E-01
 1.76475E-08   3.78523E+00   1.89261E-01
 1.76725E-08   3.78181E+00   1.89090E-01
 1.76975E-08   3.77842E+00   1.88921E-01
 1.77225E-08   3.77507E+00   1.88753E-01
 1.77475E-08   3.77174E+00   1.88587E-01
 1.77725E-08   3.76845E+00   1.88423E-01
 1.77975E-08   3.76519E+00   1.88260E-01
 1.78225E-08   3.76196E+00   1.88098E-01
 1.78475E-08   3.75876E+00   1.87938E-01
 1.78725E-08   3.75560E+00   1.87780E-01
 1.78975E-08   3.75246E+00   1.87623E-01
 1.79225E-08   3.74935E+00   1.87468E-01
 1.79475E-08   3.74628E+00   1.87314E-01
 1.79725E-08   3.74323E+00   1.87161E-01
 1.79975E-08   3.74021E+00   1.87010E-01
 1.80225E-08   3.73722E+00   1.86861E-01
 1.80475E-08   3.73426E+00   1.86713E-01
 1.80725E-08   3.73133E+00   1.86566E-01
 1.80975E-08   3.72842E+00   1.86421E-01
 1.81225E-08   3.72555E+00   1.86277E-01
 1.81475E-08   3.72270E+00   1.86135E-01
 1.81725E-08   3.71988E+00   1.85994E-01
 1.81975E-08   3.71708E+00   1.85854E-01
 1.82225E-08   3.71432E+00   1.85716E-01
 1.82475E-08   3.71158E+00   1.85579E-01
 1.82725E-08   3.70886E+00   1.85443E-01
 1.82975E-08   3.70617E+00   1.85309E-01
 1.83225E-08   3.70351E+00   1.85175E-01
 1.83475E-08   3.70087E+00   1.85044E-01
 1.83725E-08   3.69826E+00   1.84913E-01
 1.83975E-08   3.69567E+00   1.84784E-01
 1.84225E-08   3.69311E+00   1.84656E-01
 1.84475E-08   3.69057E+00   1.84529E-01
 1.84725E-08   3.68806E+00   1.84403E-01
 1.84975E-08   3.68557E+00   1.84279E-01
 1.85225E-08   3.68311E+00   1.84155E-01
 1.85475E-08   3.68066E+00   1.84033E-01
 1.85725E-08   3.67825E+00   1.83912E-01
 1.85975E-08   3.67585E+00   1.83792E-01
 1.86225E-08   3.67348E+00   1.83674E-01
 1.86475E-08   3.67113E+00   1.83556E-01
 1.86725E-08   3.66880E+00   1.83440E-01
 1.86975E-08   3.66650E+00   1.83325E-01
 1.87225E-08   3.66422E+00   1.83211E-01
 1.87475E-08   3.66195E+00   1.83098E-01
 1.87725E-08   3.65972E+00   1.82986E-01
 1.87975E-08   3.65750E+00   1.82875E-01
 1.88225E-08   3.65530E+00   1.82765E-01
 1.88475E-08   3.65313E+00   1.82656E-01
 1.88725E-08   3.65097E+00   1.82549E-01
 1.88975E-08   3.64884E+00   1.82442E-01
 1.89225E-08   3.64672E+00   1.82336E-01
 1.89475E-08   3.64463E+00   1.82232E-01
 1.89725E-08   3.64256E+00   1.82128E-01
 1.89975E-08   3.64051E+00   1.82025E-01
 1.90225E-08   3.63847E+00   1.81924E-01
 1.90475E-08   3.63646E+00   1.81823E-01
 1.90725E-08   3.63446E+00   1.81723E-01
 1.90975E-08   3.63249E+00   1.81624E-01
 1.91225E-08   3.63053E+00   1.81527E-01
 1.91475E-08   3.62860E+00   1.81430E-01
 1.91725E-08   3.62668E+00   1.81334E-01
 1.91975E-08   3.62478E+00   1.81239E-01
 1.92225E-08   3.62289E+00   1.81145E-01
 1.92475E-08   3.62103E+00   1.81051E-01
 1.92725E-08   3.61918E+00   1.80959E-01
 1.92975E-08   3.61735E+00   1.80868E-01
 1.93225E-08   3.61554E+00   1.80777E-01
 1.93475E-08   3.61375E+00   1.80687E-01
 1.93725E-08   3.61197E+00   1.80599E-01
 1.93975E-08   3.61021E+00   1.80511E-01
 1.94225E-08   3.60847E+00   1.80423E-01
 1.94475E-08   3.60674E+00   1.80337E-01
 1.94725E-08   3.60503E+00   1.80252E-01
 1.94975E-08   3.60334E+00   1.80167E-01
 1.95225E-08   3.60166E+00   1.80083E-01
 1.95475E-08   3.60000E+00   1.80000E-01
 1.95725E-08   3.59836E+00   1.79918E-01
 1.95975E-08   3.59673E+00   1.79836E-01
 1.96225E-08   3.59511E+00   1.79756E-01
 1.96475E-08   3.59352E+00   1.79676E-01
 1.96725E-08   3.59193E+00   1.79597E-01
 1.96975E-08   3.59037E+00   1.79518E-01
 1.97225E-08   3.58881E+00   1.79441E-01
 1.97475E-08   3.58728E+00   1.79364E-01
 1.97725E-08   3.58575E+00   1.79288E-01
 1.97975E-08   3.58424E+00   1.79212E-01
 1.98225E-08   3.58275E+00   1.79137E-01
 1.98475E-08   3.58127E+00   1.79064E-01
 1.98725E-08   3.57981E+00   1.78990E-01
 1.98975E-08   3.57835E+00   1.78918E-01
 1.99225E-08   3.57692E+00   1.78846E-01
 1.99475E-08   3.57549E+00   1.78775E-01
 1.99725E-08   3.57408E+00   1.78704E-01
 1.99975E-08   3.57269E+00   1.78634E-01
 2.00225E-08   3.57130E+00   1.78565E-01
 2.00475E-08   3.56993E+00   1.78497E-01
 2.00725E-08   3.56858E+00   1.78429E-01
 2.00975E-08   3.56723E+00   1.78362E-01
 2.01225E-08   3.56590E+00   1.78295E-01
 2.01475E-08   3.56459E+00   1.78229E-01
 2.01725E-08   3.56328E+00   1.78164E-01
 2.01975E-08   3.56199E+00   1.78099E-01
 2.02225E-08   3.56071E+00   1.78035E-01
 2.02475E-08   3.55944E+00   1.77972E-01
 2.02725E-08   3.55818E+00   1.77909E-01
 2.02975E-08   3.55694E+00   1.77847E-01
 2.03225E-08   3.55571E+00   1.77785E-01
 2.03475E-08   3.55449E+00   1.77724E-01
 2.03725E-08   3.55328E+00   1.77664E-01
 2.03975E-08   3.55208E+00   1.77604E-01
 2.04225E-08   3.55090E+00   1.77545E-01
 2.04475E-08   3.54972E+00   1.77486E-01
 2.04725E-08   3.54856E+00   1.77428E-01
 2.04975E-08   3.54741E+00   1.77370E-01
 2.05225E-08   3.54624E+00   1.77312E-01
 2.05475E-08   3.54492E+00   1.77246E-01
 2.05725E-08   3.54327E+00   1.77163E-01
 2.05975E-08   3.54114E+00   1.77057E-01
 2.06225E-08   3.53842E+00   1.76921E-01
 2.06475E-08   3.53498E+00   1.76749E-01
 2.06725E-08   3.53074E+00   1.76537E-01
 2.06975E-08   3.52560E+00   1.76280E-01
 2.07225E-08   3.51949E+00   1.75974E-01
 2.07475E-08   3.51235E+00   1.75618E-01
 2.07725E-08   3.50413E+00   1.75207E-01
 2.07975E-08   3.49478E+00   1.74739E-01
 2.08225E-08   3.48426E+00   1.74213E-01
 2.08475E-08   3.47254E+00   1.73627E-01
 2.08725E-08   3.45959E+00   1.72980E-01
 2.08975E-08   3.44539E+00   1.72269E-01
 2.09225E-08   3.42992E+00   1.71496E-01
 2.09475E-08   3.41316E+00   1.70658E-01
 2.09725E-08   3.39510E+00   1.69755E-01
 2.09975E-08   3.37573E+00   1.68787E-01
 2.10225E-08   3.35508E+00   1.67754E-01
 2.10475E-08   3.33328E+00   1.66664E-01
 2.10725E-08   3.31050E+00   1.65525E-01
 2.10975E-08   3.28688E+00   1.64344E-01
 2.11225E-08   3.26256E+00   1.63128E-01
 2.11475E-08   3.23764E+00   1.61882E-01
 2.11725E-08   3.21223E+00   1.60611E-01
 2.11975E-08   3.18641E+00   1.59321E-01
 2.12225E-08   3.16027E+00   1.58014E-01
 2.12475E-08   3.13388E+00   1.56694E-01
 2.12725E-08   3.10729E+00   1.55364E-01
 2.12975E-08   3.08055E+00   1.54028E-01
 2.13225E-08   3.05373E+00   1.52686E-01
 2.13475E-08   3.02685E+00   1.51342E-01
 2.13725E-08   2.99995E+00   1.49997E-01
 2.13975E-08   2.97306E+00   1.48653E-01
 2.14225E-08   2.94622E+00   1.47311E-01
 2.14475E-08   2.91944E+00   1.45972E-01
 2.14725E-08   2.89275E+00   1.44638E-01
 2.14975E-08   2.86617E+00   1.43309E-01
 2.15225E-08   2.83971E+00   1.41986E-01
 2.15475E-08   2.81339E+00   1.40669E-01
 2.15725E-08   2.78721E+00   1.39361E-01
 2.15975E-08   2.76120E+00   1.38060E-01
 2.16225E-08   2.73535E+00   1.36768E-01
 2.16475E-08   2.70968E+00   1.35484E-01
 2.16725E-08   2.68419E+00   1.34210E-01
 2.16975E-08   2.65889E+00   1.32945E-01
 2.17225E-08   2.63378E+00   1.31689E-01
 2.17475E-08   2.60887E+00   1.30444E-01
 2.17725E-08   2.58416E+00   1.29208E-01
 2.17975E-08   2.55965E+00   1.27983E-01
 2.18225E-08   2.53535E+00   1.26767E-01
 2.18475E-08   2.51125E+00   1.25562E-01
 2.18725E-08   2.48736E+00   1.24368E-01
 2.18975E-08   2.46367E+00   1.23184E-01
 2.19225E-08   2.44020E+00   1.22010E-01
 2.19475E-08   2.41693E+00   1.20847E-01
 2.19725E-08   2.39387E+00   1.19694E-01
 2.19975E-08   2.37102E+00   1.18551E-01
 2.20225E-08   2.34838E+00   1.17419E-01
 2.20475E-08   2.32594E+00   1.16297E-01
 2.20725E-08   2.30371E+00   1.15186E-01
 2.20975E-08   2.28169E+00   1.14084E-01
 2.21225E-08   2.25987E+00   1.12993E-01
 2.21475E-08   2.23825E+00   1.11913E-01
 2.21725E-08   2.21683E+00   1.10842E-01
 2.21975E-08   2.19562E+00   1.09781E-01
 2.22225E-08   2.17460E+00   1.08730E-01
 2.22475E-08   2.15378E+00   1.07689E-01
 2.22725E-08   2.13316E+00   1.06658E-01
 2.22975E-08   2.11273E+00   1.05637E-01
 2.23225E-08   2.09250E+00   1.04625E-01
 2.23475E-08   2.07246E+00   1.03623E-01
 2.23725E-08   2.05260E+00   1.02630E-01
 2.23975E-08   2.03294E+00   1.01647E-01
 2.24225E-08   2.01346E+00   1.00673E-01
 2.24475E-08   1.99417E+00   9.97084E-02
 2.24725E-08   1.97506E+00   9.87529E-02
 2.24975E-08   1.95613E+00   9.78066E-02
 2.25225E-08   1.93739E+00   9.68693E-02
 2.25475E-08   1.91882E+00   9.59409E-02
 2.25725E-08   1.90043E+00   9.50214E-02
 2.25975E-08   1.88221E+00   9.41107E-02
 2.26225E-08   1.86417E+00   9.32087E-02
 2.26475E-08   1.84630E+00   9.23152E-02
 2.26725E-08   1.82861E+00   9.14304E-02
 2.26975E-08   1.81108E+00   9.05540E-02
 2.27225E-08   1.79372E+00   8.96860E-02
 2.27475E-08   1.77653E+00   8.88263E-02
 2.27725E-08   1.75950E+00   8.79748E-02
 2.27975E-08   1.74263E+00   8.71314E-02
 2.28225E-08   1.72592E+00   8.62962E-02
 2.28475E-08   1.70938E+00   8.54689E-02
 2.28725E-08   1.69299E+00   8.46496E-02
 2.28975E-08   1.67676E+00   8.38381E-02
 2.29225E-08   1.66069E+00   8.30344E-02
 2.29475E-08   1.64477E+00   8.22384E-02
 2.29725E-08   1.62900E+00   8.14500E-02
 2.29975E-08   1.61338E+00   8.06691E-02
 2.30225E-08   1.59792E+00   7.98958E-02
 2.30475E-08   1.58260E+00   7.91298E-02
 2.30725E-08   1.56742E+00   7.83712E-02
 2.30975E-08   1.55240E+00   7.76199E-02
 2.31225E-08   1.53751E+00   7.68757E-02
 2.31475E-08   1.52277E+00   7.61387E-02
 2.31725E-08   1.50818E+00   7.54088E-02
 2.31975E-08   1.49372E+00   7.46858E-02
 2.32225E-08   1.47940E+00   7.39698E-02
 2.32475E-08   1.46521E+00   7.32607E-02
 2.32725E-08   1.45117E+00   7.25583E-02
 2.32975E-08   1.43725E+00   7.18627E-02
 2.33225E-08   1.42347E+00   7.11737E-02
 2.33475E-08   1.40983E+00   7.04914E-02
 2.33725E-08   1.39631E+00   6.98155E-02
 2.33975E-08   1.38292E+00   6.91462E-02
 2.34225E-08   1.36967E+00   6.84833E-02
 2.34475E-08   1.35653E+00   6.78267E-02
 2.34725E-08   1.34353E+00   6.71764E-02
 2.34975E-08   1.33065E+00   6.65324E-02
 2.35225E-08   1.31789E+00   6.58946E-02
 2.35475E-08   1.30526E+00   6.52628E-02
 2.35725E-08   1.29274E+00   6.46371E-02
 2.35975E-08   1.28035E+00   6.40174E-02
 2.36225E-08   1.26807E+00   6.34037E-02
 2.36475E-08   1.25592E+00   6.27958E-02
 2.36725E-08   1.24388E+00   6.21938E-02
 2.36975E-08   1.23195E+00   6.15975E-02
 2.37225E-08   1.22014E+00   6.10070E-02
 2.37475E-08   1.20844E+00   6.04221E-02
 2.37725E-08   1.19686E+00   5.98428E-02
 2.37975E-08   1.18538E+00   5.92691E-02
 2.38225E-08   1.17402E+00   5.87009E-02
 2.38475E-08   1.16276E+00   5.81381E-02
 2.38725E-08   1.15161E+00   5.75807E-02
 2.38975E-08   1.14057E+00   5.70287E-02
 2.39225E-08   1.12964E+00   5.64819E-02
 2.39475E-08   1.11881E+00   5.59404E-02
 2.39725E-08   1.10808E+00   5.54041E-02
 2.39975E-08   1.09746E+00   5.48729E-02
 2.40225E-08   1.08694E+00   5.43469E-02
 2.40475E-08   1.07652E+00   5.38258E-02
 2.40725E-08   1.06620E+00   5.33098E-02
 2.40975E-08   1.05597E+00   5.27987E-02
 2.41225E-08   1.04585E+00   5.22925E-02
 2.41475E-08   1.03582E+00   5.17912E-02
 2.41725E-08   1.02589E+00   5.12946E-02
 2.41975E-08   1.01606E+00   5.08029E-02
 2.42225E-08   1.00632E+00   5.03158E-02
 2.42475E-08   9.96668E-01   4.98334E-02
 2.42725E-08   9.87112E-01   4.93556E-02
 2.42975E-08   9.77649E-01   4.88824E-02
 2.43225E-08   9.68276E-01   4.84138E-02
 2.43475E-08   9.58993E-01   4.79496E-02
 2.43725E-08   9.49799E-01   4.74899E-02
 2.43975E-08   9.40693E-01   4.70346E-02
 2.44225E-08   9.31674E-01   4.65837E-02
 2.44475E-08   9.22742E-01   4.61371E-02
 2.44725E-08   9.13895E-01   4.56948E-02
 2.44975E-08   9.05133E-01   4.52567E-02
 2.45225E-08   8.96455E-01   4.48228E-02
 2.45475E-08   8.87861E-01   4.43930E-02
 2.45725E-08   8.79349E-01   4.39674E-02
 2.45975E-08   8.70918E-01   4.35459E-02
 2.46225E-08   8.62569E-01   4.31284E-02
 2.46475E-08   8.54299E-01   4.27149E-02
 2.46725E-08   8.46108E-01   4.23054E-02
 2.46975E-08   8.37997E-01   4.18998E-02
 2.47225E-08   8.29963E-01   4.14981E-02
 2.47475E-08   8.22006E-01   4.11003E-02
 2.47725E-08   8.14125E-01   4.07063E-02
 2.47975E-08   8.06320E-01   4.03160E-02
 2.48225E-08   7.98590E-01   3.99295E-02
 2.48475E-08   7.90933E-01   3.95467E-02
 2.48725E-08   7.83350E-01   3.91675E-02
 2.48975E-08   7.75840E-01   3.87920E-02
 2.49225E-08   7.68402E-01   3.84201E-02
 2.49475E-08   7.61035E-01   3.80518E-02
 2.49725E-08   7.53739E-01   3.76870E-02
 2.49975E-08   7.46513E-01   3.73256E-02
 2.50225E-08   7.39356E-01   3.69678E-02
 2.50475E-08   7.32268E-01   3.66134E-02
 2.50725E-08   7.25247E-01   3.62624E-02
 2.50975E-08   7.18294E-01   3.59147E-02
 2.51225E-08   7.11408E-01   3.55704E-02
 2.51475E-08   7.04587E-01   3.52294E-02
 2.51725E-08   6.97832E-01   3.48916E-02
 2.51975E-08   6.91142E-01   3.45571E-02
 2.52225E-08   6.84516E-01   3.42258E-02
 2.52475E-08   6.77953E-01   3.38977E-02
 2.52725E-08   6.71453E-01   3.35727E-02
 2.52975E-08   6.65016E-01   3.32508E-02
 2.53225E-08   6.58640E-01   3.29320E-02
 2.53475E-08   6.52326E-01   3.26163E-02
 2.53725E-08   6.46072E-01   3.23036E-02
 2.53975E-08   6.39878E-01   3.19939E-02
 2.54225E-08   6.33743E-01   3.16872E-02
 2.54475E-08   6.27667E-01   3.13834E-02
 2.54725E-08   6.21650E-01   3.10825E-02
 2.54975E-08   6.15690E-01   3.07845E-02
 2.55225E-08   6.09788E-01   3.04894E-02
 2.55475E-08   6.03941E-01   3.01971E-02
 2.55725E-08   5.98151E-01   2.99076E-02
 2.55975E-08   5.92417E-01   2.96208E-02
 2.56225E-08   5.86737E-01   2.93368E-02
 2.56475E-08   5.81112E-01   2.90556E-02
 2.56725E-08   5.75540E-01   2.87770E-02
 2.56975E-08   5.70023E-01   2.85011E-02
 2.57225E-08   5.64558E-01   2.82279E-02
 2.57475E-08   5.59145E-01   2.79573E-02
 2.57725E-08   5.53784E-01   2.76892E-02
 2.57975E-08   5.48475E-01   2.74238E-02
 2.58225E-08   5.43217E-01   2.71608E-02
 2.58475E-08   5.38009E-01   2.69004E-02
 2.58725E-08   5.32851E-01   2.66425E-02
 2.58975E-08   5.27742E-01   2.63871E-02
 2.59225E-08   5.22683E-01   2.61341E-02
 2.59475E-08   5.17672E-01   2.58836E-02
 2.59725E-08   5.12708E-01   2.56354E-02
 2.59975E-08   5.07793E-01   2.53896E-02
 2.60225E-08   5.02925E-01   2.51462E-02
 2.60475E-08   4.98103E-01   2.49051E-02
 2.60725E-08   4.93327E-01   2.46664E-02
 2.60975E-08   4.88598E-01   2.44299E-02
 2.61225E-08   4.83913E-01   2.41957E-02
 2.61475E-08   4.79274E-01   2.39637E-02
 2.61725E-08   4.74679E-01   2.37340E-02
 2.61975E-08   4.70128E-01   2.35064E-02
 2.62225E-08   4.65621E-01   2.32810E-02
 2.62475E-08   4.61157E-01   2.30578E-02
 2.62725E-08   4.56736E-01   2.28368E-02
 2.62975E-08   4.52357E-01   2.26178E-02
 2.63225E-08   4.48020E-01   2.24010E-02
 2.63475E-08   4.43725E-01   2.21862E-02
 2.63725E-08   4.39471E-01   2.19735E-02
 2.63975E-08   4.35257E-01   2.17629E-02
 2.64225E-08   4.31084E-01   2.15542E-02
 2.64475E-08   4.26952E-01   2.13476E-02
 2.64725E-08   4.22858E-01   2.11429E-02
 2.64975E-08   4.18804E-01   2.09402E-02
 2.65225E-08   4.14789E-01   2.07395E-02
 2.65475E-08   4.10812E-01   2.05406E-02
 2.65725E-08   4.06874E-01   2.03437E-02
 2.65975E-08   4.02973E-01   2.01487E-02
 2.66225E-08   3.99110E-01   1.99555E-02
 2.66475E-08   3.95283E-01   1.97642E-02
 2.66725E-08   3.91494E-01   1.95747E-02
 2.66975E-08   3.87740E-01   1.93870E-02
 2.67225E-08   3.84023E-01   1.92011E-02
 2.67475E-08   3.80341E-01   1.90171E-02
 2.67725E-08   3.76695E-01   1.88347E-02
 2.67975E-08   3.73083E-01   1.86542E-02
 2.68225E-08   3.69507E-01   1.84753E-02
 2.68475E-08   3.65964E-01   1.82982E-02
 2.68725E-08   3.62455E-01   1.81228E-02
 2.68975E-08   3.58981E-01   1.79490E-02
 2.69225E-08   3.55539E-01   1.77769E-02
 2.69475E-08   3.52130E-01   1.76065E-02
 2.69725E-08   3.48754E-01   1.74377E-02
 2.69975E-08   3.45411E-01   1.72705E-02
 2.70225E-08   3.42099E-01   1.71050E-02
 2.70475E-08   3.38819E-01   1.69410E-02
 2.70725E-08   3.35571E-01   1.67786E-02
 2.70975E-08   3.32354E-01   1.66177E-02
 2.71225E-08   3.29168E-01   1.64584E-02
 2.71475E-08   3.26012E-01   1.63006E-02
 2.71725E-08   3.22886E-01   1.61443E-02
 2.71975E-08   3.19791E-01   1.59895E-02
 2.72225E-08   3.16725E-01   1.58362E-02
 2.72475E-08   3.13688E-01   1.56844E-02
 2.72725E-08   3.10681E-01   1.55340E-02
 2.72975E-08   3.07702E-01   1.53851E-02
 2.73225E-08   3.04752E-01   1.52376E-02
 2.73475E-08   3.01830E-01   1.50915E-02
 2.73725E-08   2.98937E-01   1.49468E-02
 2.73975E-08   2.96071E-01   1.48035E-02
 2.74225E-08   2.93232E-01   1.46616E-02
 2.74475E-08   2.90421E-01   1.45210E-02
 2.74725E-08   2.87637E-01   1.43818E-02
 2.74975E-08   2.84879E-01   1.42439E-02
 2.75225E-08   2.82148E-01   1.41074E-02
 2.75475E-08   2.79443E-01   1.39721E-02
 2.75725E-08   2.76764E-01   1.38382E-02
 2.75975E-08   2.74110E-01   1.37055E-02
 2.76225E-08   2.71482E-01   1.35741E-02
 2.76475E-08   2.68879E-01   1.34440E-02
 2.76725E-08   2.66302E-01   1.33151E-02
 2.76975E-08   2.63749E-01   1.31874E-02
 2.77225E-08   2.61220E-01   1.30610E-02
 2.77475E-08   2.58716E-01   1.29358E-02
 2.77725E-08   2.56235E-01   1.28118E-02
 2.77975E-08   2.53779E-01   1.26889E-02
