Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 3.29867E-07   3.68843E+01   1.90464E+02   7.38673E+01   5.71079E-02   1.76264E+02   2.61632E-03   6.72160E+01   1.77021E-02   4.36904E+01   2.93669E+03   7.38624E+02
 3.29993E-07   3.68540E+01   1.90151E+02   7.39038E+01   5.70818E-02   1.76297E+02   2.61692E-03   6.71973E+01   1.77106E-02   4.36782E+01   2.93506E+03   7.38993E+02
 3.30119E-07   3.68237E+01   1.89838E+02   7.39404E+01   5.70556E-02   1.76329E+02   2.61752E-03   6.71786E+01   1.77190E-02   4.36661E+01   2.93343E+03   7.39362E+02
 3.30245E-07   3.67934E+01   1.89525E+02   7.39769E+01   5.70295E-02   1.76362E+02   2.61812E-03   6.71599E+01   1.77275E-02   4.36539E+01   2.93179E+03   7.39732E+02
 3.30371E-07   3.67631E+01   1.89213E+02   7.40134E+01   5.70035E-02   1.76395E+02   2.61872E-03   6.71412E+01   1.77359E-02   4.36418E+01   2.93016E+03   7.40101E+02
 3.30497E-07   3.67328E+01   1.88902E+02   7.40499E+01   5.69774E-02   1.76427E+02   2.61932E-03   6.71225E+01   1.77444E-02   4.36296E+01   2.92853E+03   7.40470E+02
 3.30623E-07   3.67025E+01   1.88590E+02   7.40865E+01   5.69514E-02   1.76460E+02   2.61992E-03   6.71038E+01   1.77528E-02   4.36175E+01   2.92690E+03   7.40839E+02
 3.30749E-07   3.66722E+01   1.88279E+02   7.41230E+01   5.69254E-02   1.76493E+02   2.62051E-03   6.70851E+01   1.77613E-02   4.36053E+01   2.92526E+03   7.41208E+02
 3.30875E-07   3.66419E+01   1.87968E+02   7.41595E+01   5.68995E-02   1.76526E+02   2.62111E-03   6.70664E+01   1.77697E-02   4.35931E+01   2.92363E+03   7.41577E+02
 3.31001E-07   3.66116E+01   1.87658E+02   7.41961E+01   5.68735E-02   1.76558E+02   2.62171E-03   6.70477E+01   1.77782E-02   4.35810E+01   2.92200E+03   7.41946E+02
 3.31127E-07   3.65814E+01   1.87347E+02   7.42326E+01   5.68476E-02   1.76591E+02   2.62231E-03   6.70290E+01   1.77866E-02   4.35688E+01   2.92037E+03   7.42315E+02
 3.31253E-07   3.65511E+01   1.87037E+02   7.42691E+01   5.68217E-02   1.76624E+02   2.62291E-03   6.70103E+01   1.77951E-02   4.35567E+01   2.91874E+03   7.42685E+02
 3.31379E-07   3.65208E+01   1.86728E+02   7.43056E+01   5.67958E-02   1.76656E+02   2.62350E-03   6.69916E+01   1.78035E-02   4.35445E+01   2.91711E+03   7.43054E+02
 3.31505E-07   3.64905E+01   1.86418E+02   7.43422E+01   5.67700E-02   1.76689E+02   2.62410E-03   6.69729E+01   1.78120E-02   4.35324E+01   2.91549E+03   7.43423E+02
 3.31631E-07   3.64603E+01   1.86109E+02   7.43787E+01   5.67441E-02   1.76722E+02   2.62470E-03   6.69542E+01   1.78204E-02   4.35202E+01   2.91386E+03   7.43792E+02
 3.31757E-07   3.64300E+01   1.85800E+02   7.44152E+01   5.67183E-02   1.76754E+02   2.62529E-03   6.69354E+01   1.78289E-02   4.35080E+01   2.91223E+03   7.44161E+02
 3.31883E-07   3.63998E+01   1.85492E+02   7.44518E+01   5.66926E-02   1.76787E+02   2.62589E-03   6.69167E+01   1.78373E-02   4.34958E+01   2.91060E+03   7.44530E+02
 3.32009E-07   3.63695E+01   1.85184E+02   7.44883E+01   5.66668E-02   1.76820E+02   2.62649E-03   6.68980E+01   1.78458E-02   4.34837E+01   2.90897E+03   7.44899E+02
 3.32135E-07   3.63393E+01   1.84876E+02   7.45248E+01   5.66411E-02   1.76852E+02   2.62708E-03   6.68792E+01   1.78542E-02   4.34715E+01   2.90734E+03   7.45269E+02
 3.32261E-07   3.63091E+01   1.84569E+02   7.45614E+01   5.66153E-02   1.76885E+02   2.62768E-03   6.68604E+01   1.78627E-02   4.34593E+01   2.90571E+03   7.45638E+02
 3.32387E-07   3.62789E+01   1.84262E+02   7.45979E+01   5.65897E-02   1.76918E+02   2.62828E-03   6.68416E+01   1.78711E-02   4.34471E+01   2.90407E+03   7.46007E+02
 3.32513E-07   3.62487E+01   1.83955E+02   7.46344E+01   5.65640E-02   1.76950E+02   2.62887E-03   6.68228E+01   1.78796E-02   4.34348E+01   2.90244E+03   7.46376E+02
 3.32639E-07   3.62185E+01   1.83649E+02   7.46709E+01   5.65384E-02   1.76983E+02   2.62947E-03   6.68040E+01   1.78880E-02   4.34226E+01   2.90080E+03   7.46745E+02
 3.32765E-07   3.61883E+01   1.83343E+02   7.47075E+01   5.65127E-02   1.77016E+02   2.63007E-03   6.67848E+01   1.78965E-02   4.34101E+01   2.89914E+03   7.47114E+02
 3.32891E-07   3.61581E+01   1.83037E+02   7.47440E+01   5.64871E-02   1.77048E+02   2.63066E-03   6.67654E+01   1.79049E-02   4.33975E+01   2.89745E+03   7.47476E+02
 3.33017E-07   3.61279E+01   1.82731E+02   7.47805E+01   5.64616E-02   1.77079E+02   2.63126E-03   6.67465E+01   1.79134E-02   4.33852E+01   2.89581E+03   7.47837E+02
 3.33143E-07   3.60977E+01   1.82426E+02   7.48171E+01   5.64360E-02   1.77110E+02   2.63185E-03   6.67276E+01   1.79218E-02   4.33729E+01   2.89417E+03   7.48198E+02
 3.33269E-07   3.60675E+01   1.82121E+02   7.48536E+01   5.64105E-02   1.77141E+02   2.63245E-03   6.67086E+01   1.79303E-02   4.33606E+01   2.89253E+03   7.48560E+02
 3.33395E-07   3.60373E+01   1.81816E+02   7.48901E+01   5.63850E-02   1.77172E+02   2.63304E-03   6.66893E+01   1.79387E-02   4.33480E+01   2.89085E+03   7.48921E+02
 3.33521E-07   3.60071E+01   1.81511E+02   7.49267E+01   5.63595E-02   1.77202E+02   2.63364E-03   6.66699E+01   1.79472E-02   4.33354E+01   2.88917E+03   7.49283E+02
 3.33647E-07   3.59769E+01   1.81207E+02   7.49632E+01   5.63341E-02   1.77233E+02   2.63423E-03   6.66505E+01   1.79556E-02   4.33228E+01   2.88749E+03   7.49644E+02
 3.33773E-07   3.59468E+01   1.80904E+02   7.49997E+01   5.63086E-02   1.77264E+02   2.63483E-03   6.66311E+01   1.79641E-02   4.33102E+01   2.88581E+03   7.50006E+02
 3.33899E-07   3.59166E+01   1.80601E+02   7.50362E+01   5.62832E-02   1.77295E+02   2.63542E-03   6.66117E+01   1.79725E-02   4.32976E+01   2.88413E+03   7.50367E+02
 3.34025E-07   3.58865E+01   1.80298E+02   7.50728E+01   5.62578E-02   1.77326E+02   2.63602E-03   6.65923E+01   1.79810E-02   4.32850E+01   2.88245E+03   7.50729E+02
 3.34151E-07   3.58564E+01   1.79996E+02   7.51093E+01   5.62324E-02   1.77356E+02   2.63661E-03   6.65730E+01   1.79894E-02   4.32724E+01   2.88077E+03   7.51090E+02
 3.34277E-07   3.58264E+01   1.79695E+02   7.51458E+01   5.62071E-02   1.77387E+02   2.63721E-03   6.65535E+01   1.79979E-02   4.32598E+01   2.87909E+03   7.51452E+02
 3.34403E-07   3.57968E+01   1.79398E+02   7.51824E+01   5.61818E-02   1.77418E+02   2.63780E-03   6.65341E+01   1.80063E-02   4.32472E+01   2.87741E+03   7.51813E+02
 3.34529E-07   3.57672E+01   1.79100E+02   7.52189E+01   5.61565E-02   1.77449E+02   2.63839E-03   6.65147E+01   1.80148E-02   4.32346E+01   2.87574E+03   7.52174E+02
 3.34655E-07   3.57375E+01   1.78804E+02   7.52554E+01   5.61312E-02   1.77479E+02   2.63899E-03   6.64953E+01   1.80232E-02   4.32220E+01   2.87406E+03   7.52536E+02
 3.34781E-07   3.57079E+01   1.78507E+02   7.52919E+01   5.61060E-02   1.77510E+02   2.63958E-03   6.64759E+01   1.80317E-02   4.32093E+01   2.87238E+03   7.52897E+02
 3.34907E-07   3.56782E+01   1.78211E+02   7.53285E+01   5.60808E-02   1.77541E+02   2.64018E-03   6.64565E+01   1.80401E-02   4.31967E+01   2.87070E+03   7.53259E+02
 3.35033E-07   3.56486E+01   1.77915E+02   7.53650E+01   5.60556E-02   1.77572E+02   2.64077E-03   6.64371E+01   1.80486E-02   4.31841E+01   2.86903E+03   7.53620E+02
 3.35159E-07   3.56189E+01   1.77619E+02   7.54015E+01   5.60304E-02   1.77602E+02   2.64136E-03   6.64175E+01   1.80570E-02   4.31714E+01   2.86733E+03   7.53982E+02
 3.35285E-07   3.55893E+01   1.77324E+02   7.54381E+01   5.60052E-02   1.77633E+02   2.64196E-03   6.63980E+01   1.80654E-02   4.31587E+01   2.86565E+03   7.54343E+02
 3.35411E-07   3.55597E+01   1.77029E+02   7.54746E+01   5.59801E-02   1.77664E+02   2.64255E-03   6.63784E+01   1.80739E-02   4.31460E+01   2.86396E+03   7.54705E+02
 3.35537E-07   3.55300E+01   1.76734E+02   7.55111E+01   5.59550E-02   1.77695E+02   2.64314E-03   6.63588E+01   1.80823E-02   4.31332E+01   2.86227E+03   7.55066E+02
 3.35663E-07   3.55004E+01   1.76439E+02   7.55474E+01   5.59299E-02   1.77725E+02   2.64373E-03   6.63393E+01   1.80908E-02   4.31205E+01   2.86058E+03   7.55427E+02
 3.35789E-07   3.54708E+01   1.76145E+02   7.55830E+01   5.59048E-02   1.77756E+02   2.64433E-03   6.63197E+01   1.80992E-02   4.31078E+01   2.85889E+03   7.55789E+02
 3.35915E-07   3.54411E+01   1.75850E+02   7.56185E+01   5.58797E-02   1.77787E+02   2.64492E-03   6.63001E+01   1.81077E-02   4.30951E+01   2.85721E+03   7.56150E+02
 3.36041E-07   3.54115E+01   1.75556E+02   7.56541E+01   5.58547E-02   1.77818E+02   2.64551E-03   6.62805E+01   1.81161E-02   4.30823E+01   2.85552E+03   7.56512E+02
 3.36167E-07   3.53819E+01   1.75263E+02   7.56897E+01   5.58297E-02   1.77848E+02   2.64610E-03   6.62609E+01   1.81246E-02   4.30696E+01   2.85383E+03   7.56873E+02
 3.36293E-07   3.53523E+01   1.74969E+02   7.57252E+01   5.58047E-02   1.77879E+02   2.64670E-03   6.62413E+01   1.81330E-02   4.30568E+01   2.85214E+03   7.57235E+02
 3.36419E-07   3.53226E+01   1.74676E+02   7.57608E+01   5.57798E-02   1.77910E+02   2.64729E-03   6.62217E+01   1.81415E-02   4.30441E+01   2.85045E+03   7.57596E+02
 3.36545E-07   3.52930E+01   1.74384E+02   7.57964E+01   5.57548E-02   1.77941E+02   2.64788E-03   6.62021E+01   1.81499E-02   4.30314E+01   2.84877E+03   7.57958E+02
 3.36671E-07   3.52634E+01   1.74091E+02   7.58319E+01   5.57299E-02   1.77972E+02   2.64847E-03   6.61824E+01   1.81584E-02   4.30186E+01   2.84707E+03   7.58319E+02
 3.36797E-07   3.52338E+01   1.73799E+02   7.58675E+01   5.57050E-02   1.78002E+02   2.64906E-03   6.61623E+01   1.81668E-02   4.30055E+01   2.84534E+03   7.58681E+02
 3.36923E-07   3.52042E+01   1.73507E+02   7.59031E+01   5.56802E-02   1.78033E+02   2.64966E-03   6.61423E+01   1.81753E-02   4.29925E+01   2.84362E+03   7.59042E+02
 3.37049E-07   3.51746E+01   1.73215E+02   7.59387E+01   5.56553E-02   1.78064E+02   2.65025E-03   6.61224E+01   1.81837E-02   4.29795E+01   2.84191E+03   7.59403E+02
 3.37175E-07   3.51450E+01   1.72924E+02   7.59742E+01   5.56305E-02   1.78095E+02   2.65084E-03   6.61028E+01   1.81919E-02   4.29668E+01   2.84023E+03   7.59765E+02
 3.37301E-07   3.51154E+01   1.72633E+02   7.60098E+01   5.56057E-02   1.78125E+02   2.65143E-03   6.60832E+01   1.82001E-02   4.29541E+01   2.83854E+03   7.60126E+02
 3.37427E-07   3.50859E+01   1.72342E+02   7.60454E+01   5.55809E-02   1.78156E+02   2.65202E-03   6.60634E+01   1.82084E-02   4.29412E+01   2.83684E+03   7.60482E+02
 3.37553E-07   3.50563E+01   1.72052E+02   7.60809E+01   5.55562E-02   1.78187E+02   2.65261E-03   6.60438E+01   1.82166E-02   4.29284E+01   2.83516E+03   7.60836E+02
 3.37679E-07   3.50267E+01   1.71762E+02   7.61165E+01   5.55314E-02   1.78218E+02   2.65320E-03   6.60242E+01   1.82248E-02   4.29157E+01   2.83347E+03   7.61189E+02
 3.37805E-07   3.49971E+01   1.71472E+02   7.61521E+01   5.55067E-02   1.78248E+02   2.65379E-03   6.60043E+01   1.82330E-02   4.29028E+01   2.83177E+03   7.61543E+02
 3.37931E-07   3.49676E+01   1.71182E+02   7.61876E+01   5.54820E-02   1.78279E+02   2.65438E-03   6.59842E+01   1.82412E-02   4.28897E+01   2.83005E+03   7.61897E+02
 3.38057E-07   3.49380E+01   1.70893E+02   7.62232E+01   5.54573E-02   1.78310E+02   2.65497E-03   6.59641E+01   1.82494E-02   4.28767E+01   2.82832E+03   7.62251E+02
 3.38183E-07   3.49084E+01   1.70604E+02   7.62588E+01   5.54327E-02   1.78341E+02   2.65556E-03   6.59441E+01   1.82576E-02   4.28637E+01   2.82660E+03   7.62604E+02
 3.38309E-07   3.48788E+01   1.70315E+02   7.62943E+01   5.54081E-02   1.78371E+02   2.65615E-03   6.59240E+01   1.82659E-02   4.28506E+01   2.82488E+03   7.62958E+02
 3.38435E-07   3.48493E+01   1.70026E+02   7.63299E+01   5.53835E-02   1.78402E+02   2.65674E-03   6.59039E+01   1.82741E-02   4.28376E+01   2.82316E+03   7.63312E+02
 3.38561E-07   3.48197E+01   1.69738E+02   7.63655E+01   5.53589E-02   1.78433E+02   2.65733E-03   6.58839E+01   1.82823E-02   4.28245E+01   2.82144E+03   7.63666E+02
 3.38687E-07   3.47902E+01   1.69450E+02   7.64010E+01   5.53343E-02   1.78464E+02   2.65792E-03   6.58638E+01   1.82905E-02   4.28115E+01   2.81973E+03   7.64020E+02
 3.38813E-07   3.47606E+01   1.69162E+02   7.64366E+01   5.53098E-02   1.78494E+02   2.65851E-03   6.58437E+01   1.82987E-02   4.27984E+01   2.81801E+03   7.64373E+02
 3.38939E-07   3.47311E+01   1.68875E+02   7.64722E+01   5.52853E-02   1.78525E+02   2.65910E-03   6.58237E+01   1.83069E-02   4.27854E+01   2.81629E+03   7.64727E+02
 3.39065E-07   3.47015E+01   1.68588E+02   7.65077E+01   5.52608E-02   1.78556E+02   2.65969E-03   6.58036E+01   1.83151E-02   4.27723E+01   2.81457E+03   7.65081E+02
 3.39191E-07   3.46720E+01   1.68301E+02   7.65433E+01   5.52363E-02   1.78587E+02   2.66028E-03   6.57835E+01   1.83234E-02   4.27593E+01   2.81286E+03   7.65435E+02
 3.39317E-07   3.46425E+01   1.68014E+02   7.65789E+01   5.52118E-02   1.78618E+02   2.66087E-03   6.57635E+01   1.83316E-02   4.27462E+01   2.81114E+03   7.65788E+02
 3.39443E-07   3.46129E+01   1.67728E+02   7.66144E+01   5.51874E-02   1.78648E+02   2.66146E-03   6.57434E+01   1.83398E-02   4.27332E+01   2.80942E+03   7.66142E+02
 3.39569E-07   3.45834E+01   1.67442E+02   7.66500E+01   5.51630E-02   1.78679E+02   2.66205E-03   6.57233E+01   1.83480E-02   4.27201E+01   2.80771E+03   7.66496E+02
 3.39695E-07   3.45539E+01   1.67156E+02   7.66856E+01   5.51387E-02   1.78710E+02   2.66263E-03   6.57032E+01   1.83562E-02   4.27071E+01   2.80599E+03   7.66850E+02
 3.39821E-07   3.45244E+01   1.66870E+02   7.67212E+01   5.51148E-02   1.78741E+02   2.66321E-03   6.56832E+01   1.83644E-02   4.26941E+01   2.80428E+03   7.67203E+02
 3.39947E-07   3.44948E+01   1.66585E+02   7.67567E+01   5.50909E-02   1.78771E+02   2.66379E-03   6.56631E+01   1.83726E-02   4.26810E+01   2.80257E+03   7.67557E+02
 3.40073E-07   3.44653E+01   1.66300E+02   7.67923E+01   5.50670E-02   1.78802E+02   2.66437E-03   6.56430E+01   1.83809E-02   4.26680E+01   2.80085E+03   7.67911E+02
 3.40199E-07   3.44358E+01   1.66015E+02   7.68279E+01   5.50431E-02   1.78833E+02   2.66494E-03   6.56230E+01   1.83891E-02   4.26549E+01   2.79914E+03   7.68265E+02
 3.40325E-07   3.44062E+01   1.65730E+02   7.68634E+01   5.50193E-02   1.78864E+02   2.66552E-03   6.56029E+01   1.83973E-02   4.26419E+01   2.79743E+03   7.68618E+02
 3.40451E-07   3.43767E+01   1.65446E+02   7.68990E+01   5.49954E-02   1.78894E+02   2.66610E-03   6.55828E+01   1.84055E-02   4.26288E+01   2.79572E+03   7.68972E+02
 3.40577E-07   3.43472E+01   1.65162E+02   7.69346E+01   5.49716E-02   1.78923E+02   2.66668E-03   6.55627E+01   1.84137E-02   4.26158E+01   2.79401E+03   7.69326E+02
 3.40703E-07   3.43177E+01   1.64879E+02   7.69701E+01   5.49478E-02   1.78952E+02   2.66725E-03   6.55427E+01   1.84219E-02   4.26027E+01   2.79230E+03   7.69680E+02
 3.40829E-07   3.42883E+01   1.64596E+02   7.70057E+01   5.49241E-02   1.78981E+02   2.66783E-03   6.55225E+01   1.84301E-02   4.25897E+01   2.79058E+03   7.70033E+02
 3.40955E-07   3.42588E+01   1.64313E+02   7.70413E+01   5.49003E-02   1.79010E+02   2.66841E-03   6.55024E+01   1.84384E-02   4.25765E+01   2.78887E+03   7.70387E+02
 3.41081E-07   3.42294E+01   1.64031E+02   7.70768E+01   5.48766E-02   1.79039E+02   2.66898E-03   6.54822E+01   1.84466E-02   4.25634E+01   2.78715E+03   7.70741E+02
 3.41207E-07   3.41999E+01   1.63749E+02   7.71124E+01   5.48529E-02   1.79068E+02   2.66956E-03   6.54621E+01   1.84548E-02   4.25503E+01   2.78543E+03   7.71095E+02
 3.41333E-07   3.41705E+01   1.63467E+02   7.71474E+01   5.48292E-02   1.79096E+02   2.67014E-03   6.54419E+01   1.84630E-02   4.25372E+01   2.78372E+03   7.71448E+02
 3.41459E-07   3.41410E+01   1.63185E+02   7.71820E+01   5.48056E-02   1.79125E+02   2.67071E-03   6.54217E+01   1.84712E-02   4.25241E+01   2.78200E+03   7.71802E+02
 3.41585E-07   3.41116E+01   1.62904E+02   7.72166E+01   5.47819E-02   1.79154E+02   2.67129E-03   6.54016E+01   1.84794E-02   4.25110E+01   2.78029E+03   7.72156E+02
 3.41711E-07   3.40823E+01   1.62624E+02   7.72512E+01   5.47583E-02   1.79183E+02   2.67187E-03   6.53814E+01   1.84876E-02   4.24979E+01   2.77857E+03   7.72510E+02
 3.41837E-07   3.40529E+01   1.62344E+02   7.72858E+01   5.47347E-02   1.79212E+02   2.67244E-03   6.53613E+01   1.84959E-02   4.24848E+01   2.77686E+03   7.72862E+02
 3.41963E-07   3.40236E+01   1.62065E+02   7.73204E+01   5.47111E-02   1.79241E+02   2.67302E-03   6.53411E+01   1.85041E-02   4.24717E+01   2.77515E+03   7.73208E+02
 3.42089E-07   3.39943E+01   1.61785E+02   7.73550E+01   5.46876E-02   1.79270E+02   2.67359E-03   6.53209E+01   1.85123E-02   4.24586E+01   2.77344E+03   7.73555E+02
 3.42215E-07   3.39649E+01   1.61506E+02   7.73896E+01   5.46640E-02   1.79298E+02   2.67417E-03   6.53008E+01   1.85205E-02   4.24455E+01   2.77172E+03   7.73901E+02
 3.42341E-07   3.39356E+01   1.61228E+02   7.74243E+01   5.46405E-02   1.79327E+02   2.67475E-03   6.52806E+01   1.85287E-02   4.24324E+01   2.77001E+03   7.74247E+02
 3.42467E-07   3.39063E+01   1.60949E+02   7.74589E+01   5.46170E-02   1.79356E+02   2.67532E-03   6.52605E+01   1.85369E-02   4.24193E+01   2.76830E+03   7.74593E+02
 3.42593E-07   3.38770E+01   1.60671E+02   7.74935E+01   5.45935E-02   1.79385E+02   2.67590E-03   6.52403E+01   1.85451E-02   4.24062E+01   2.76659E+03   7.74939E+02
 3.42719E-07   3.38476E+01   1.60393E+02   7.75281E+01   5.45701E-02   1.79414E+02   2.67647E-03   6.52201E+01   1.85534E-02   4.23931E+01   2.76488E+03   7.75285E+02
 3.42845E-07   3.38183E+01   1.60115E+02   7.75627E+01   5.45466E-02   1.79443E+02   2.67705E-03   6.52000E+01   1.85616E-02   4.23800E+01   2.76317E+03   7.75631E+02
 3.42971E-07   3.37891E+01   1.59838E+02   7.75973E+01   5.45232E-02   1.79471E+02   2.67762E-03   6.51798E+01   1.85698E-02   4.23669E+01   2.76146E+03   7.75977E+02
 3.43097E-07   3.37598E+01   1.59562E+02   7.76319E+01   5.44998E-02   1.79500E+02   2.67820E-03   6.51596E+01   1.85780E-02   4.23537E+01   2.75975E+03   7.76323E+02
 3.43223E-07   3.37306E+01   1.59285E+02   7.76665E+01   5.44764E-02   1.79529E+02   2.67877E-03   6.51394E+01   1.85862E-02   4.23406E+01   2.75804E+03   7.76669E+02
 3.43349E-07   3.37013E+01   1.59009E+02   7.77011E+01   5.44531E-02   1.79558E+02   2.67934E-03   6.51192E+01   1.85944E-02   4.23275E+01   2.75633E+03   7.77015E+02
 3.43475E-07   3.36721E+01   1.58733E+02   7.77357E+01   5.44297E-02   1.79587E+02   2.67992E-03   6.50990E+01   1.86026E-02   4.23143E+01   2.75462E+03   7.77361E+02
 3.43601E-07   3.36428E+01   1.58457E+02   7.77703E+01   5.44064E-02   1.79616E+02   2.68049E-03   6.50788E+01   1.86109E-02   4.23012E+01   2.75291E+03   7.77707E+02
 3.43727E-07   3.36136E+01   1.58182E+02   7.78049E+01   5.43831E-02   1.79644E+02   2.68107E-03   6.50585E+01   1.86191E-02   4.22881E+01   2.75120E+03   7.78053E+02
 3.43853E-07   3.35843E+01   1.57907E+02   7.78395E+01   5.43598E-02   1.79673E+02   2.68164E-03   6.50383E+01   1.86273E-02   4.22749E+01   2.74949E+03   7.78400E+02
 3.43979E-07   3.35551E+01   1.57632E+02   7.78741E+01   5.43365E-02   1.79702E+02   2.68222E-03   6.50181E+01   1.86355E-02   4.22618E+01   2.74778E+03   7.78746E+02
 3.44105E-07   3.35259E+01   1.57358E+02   7.79088E+01   5.43133E-02   1.79731E+02   2.68279E-03   6.49979E+01   1.86437E-02   4.22486E+01   2.74607E+03   7.79092E+02
 3.44231E-07   3.34967E+01   1.57084E+02   7.79434E+01   5.42901E-02   1.79760E+02   2.68336E-03   6.49777E+01   1.86519E-02   4.22355E+01   2.74437E+03   7.79438E+02
 3.44357E-07   3.34675E+01   1.56810E+02   7.79780E+01   5.42669E-02   1.79789E+02   2.68394E-03   6.49575E+01   1.86601E-02   4.22224E+01   2.74266E+03   7.79784E+02
 3.44483E-07   3.34383E+01   1.56537E+02   7.80126E+01   5.42437E-02   1.79817E+02   2.68451E-03   6.49368E+01   1.86684E-02   4.22089E+01   2.74091E+03   7.80130E+02
 3.44609E-07   3.34091E+01   1.56264E+02   7.80472E+01   5.42206E-02   1.79846E+02   2.68508E-03   6.49158E+01   1.86766E-02   4.21953E+01   2.73914E+03   7.80476E+02
 3.44735E-07   3.33799E+01   1.55990E+02   7.80818E+01   5.41974E-02   1.79875E+02   2.68566E-03   6.48949E+01   1.86848E-02   4.21817E+01   2.73737E+03   7.80822E+02
 3.44861E-07   3.33507E+01   1.55718E+02   7.81164E+01   5.41743E-02   1.79904E+02   2.68623E-03   6.48739E+01   1.86930E-02   4.21680E+01   2.73561E+03   7.81168E+02
 3.44987E-07   3.33215E+01   1.55445E+02   7.81510E+01   5.41512E-02   1.79933E+02   2.68680E-03   6.48529E+01   1.87012E-02   4.21544E+01   2.73384E+03   7.81514E+02
 3.45113E-07   3.32924E+01   1.55173E+02   7.81856E+01   5.41281E-02   1.79962E+02   2.68738E-03   6.48320E+01   1.87094E-02   4.21408E+01   2.73207E+03   7.81860E+02
 3.45239E-07   3.32632E+01   1.54901E+02   7.82202E+01   5.41050E-02   1.79990E+02   2.68795E-03   6.48110E+01   1.87176E-02   4.21272E+01   2.73030E+03   7.82206E+02
 3.45365E-07   3.32340E+01   1.54630E+02   7.82548E+01   5.40820E-02   1.80019E+02   2.68852E-03   6.47900E+01   1.87259E-02   4.21135E+01   2.72854E+03   7.82552E+02
 3.45491E-07   3.32049E+01   1.54359E+02   7.82894E+01   5.40590E-02   1.80048E+02   2.68909E-03   6.47691E+01   1.87341E-02   4.20999E+01   2.72677E+03   7.82898E+02
 3.45617E-07   3.31757E+01   1.54088E+02   7.83240E+01   5.40360E-02   1.80077E+02   2.68966E-03   6.47481E+01   1.87423E-02   4.20863E+01   2.72501E+03   7.83245E+02
 3.45743E-07   3.31465E+01   1.53817E+02   7.83586E+01   5.40130E-02   1.80106E+02   2.69024E-03   6.47271E+01   1.87505E-02   4.20726E+01   2.72324E+03   7.83591E+02
 3.45869E-07   3.31174E+01   1.53546E+02   7.83932E+01   5.39900E-02   1.80135E+02   2.69081E-03   6.47062E+01   1.87587E-02   4.20590E+01   2.72148E+03   7.83937E+02
 3.45995E-07   3.30882E+01   1.53276E+02   7.84279E+01   5.39671E-02   1.80164E+02   2.69138E-03   6.46852E+01   1.87669E-02   4.20454E+01   2.71971E+03   7.84283E+02
 3.46121E-07   3.30591E+01   1.53006E+02   7.84625E+01   5.39442E-02   1.80192E+02   2.69195E-03   6.46642E+01   1.87751E-02   4.20318E+01   2.71795E+03   7.84629E+02
 3.46247E-07   3.30299E+01   1.52737E+02   7.84971E+01   5.39213E-02   1.80221E+02   2.69252E-03   6.46433E+01   1.87834E-02   4.20181E+01   2.71619E+03   7.84975E+02
 3.46373E-07   3.30008E+01   1.52468E+02   7.85317E+01   5.38984E-02   1.80250E+02   2.69310E-03   6.46223E+01   1.87916E-02   4.20045E+01   2.71443E+03   7.85314E+02
 3.46499E-07   3.29717E+01   1.52198E+02   7.85663E+01   5.38755E-02   1.80279E+02   2.69367E-03   6.46013E+01   1.87998E-02   4.19909E+01   2.71267E+03   7.85652E+02
 3.46625E-07   3.29425E+01   1.51930E+02   7.86009E+01   5.38526E-02   1.80308E+02   2.69424E-03   6.45804E+01   1.88080E-02   4.19772E+01   2.71091E+03   7.85990E+02
 3.46751E-07   3.29134E+01   1.51661E+02   7.86355E+01   5.38298E-02   1.80337E+02   2.69481E-03   6.45594E+01   1.88162E-02   4.19636E+01   2.70915E+03   7.86329E+02
 3.46877E-07   3.28843E+01   1.51393E+02   7.86695E+01   5.38070E-02   1.80365E+02   2.69538E-03   6.45385E+01   1.88244E-02   4.19500E+01   2.70739E+03   7.86667E+02
 3.47003E-07   3.28551E+01   1.51125E+02   7.87032E+01   5.37842E-02   1.80394E+02   2.69595E-03   6.45175E+01   1.88326E-02   4.19364E+01   2.70563E+03   7.87006E+02
 3.47129E-07   3.28262E+01   1.50858E+02   7.87368E+01   5.37615E-02   1.80423E+02   2.69652E-03   6.44965E+01   1.88409E-02   4.19227E+01   2.70387E+03   7.87344E+02
 3.47255E-07   3.27973E+01   1.50593E+02   7.87705E+01   5.37387E-02   1.80452E+02   2.69709E-03   6.44755E+01   1.88491E-02   4.19091E+01   2.70211E+03   7.87682E+02
 3.47381E-07   3.27684E+01   1.50328E+02   7.88041E+01   5.37160E-02   1.80481E+02   2.69766E-03   6.44546E+01   1.88573E-02   4.18955E+01   2.70036E+03   7.88021E+02
 3.47507E-07   3.27395E+01   1.50063E+02   7.88378E+01   5.36933E-02   1.80510E+02   2.69824E-03   6.44336E+01   1.88655E-02   4.18819E+01   2.69860E+03   7.88359E+02
 3.47633E-07   3.27106E+01   1.49798E+02   7.88714E+01   5.36706E-02   1.80538E+02   2.69881E-03   6.44127E+01   1.88737E-02   4.18682E+01   2.69684E+03   7.88698E+02
 3.47759E-07   3.26817E+01   1.49533E+02   7.89050E+01   5.36479E-02   1.80567E+02   2.69938E-03   6.43917E+01   1.88819E-02   4.18546E+01   2.69509E+03   7.89036E+02
